id,router_name,GOLD_ORDER_NUMBER,customer_code,cust_name,Execution_date,cut_date,ITReference,devicestatus,timer
8570,PBER1801,10-1279183,672782,SCHENKER AG,2022-02-08 18:52,2044-11-22 00:00,PBER1801 ,Yes ,11
8571,PZYR111,10-1380668,674826,SIEMENS AG,2022-02-08 19:23,2044-11-23 00:00,PZYR111 ,Yes ,11
8572,PYUL643,10-1438354,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-06-07 15:45,2044-11-24 00:00,null,No,null
8573,PSZX246,10-1353968,3686,ST MICROELECTRONICS,2022-02-08 19:28,2044-11-25 00:00,null,No,null
8574,PMSP431,10-1344936,674826,SIEMENS AG,2022-02-08 19:55,2044-11-26 00:00,PMSP431 ,Yes ,11
8575,PKJA028,10-1372032,2281,METTLER TOLEDO AG,2022-02-08 20:02,2044-11-27 00:00,PKJA028 ,Yes ,11
8576,PMAN1558,Orders,674826,SIEMENS AG,2022-02-08 20:11,2044-11-28 00:00,null,No,null
8577,PMAD6026,10-1357601,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:25,2044-11-29 00:00,null,null,null
8578,PCJN006,10-1341838,684628,TAKEDA PHARMACEUTICALS INT AG,2022-01-27 01:32,2044-11-30 00:00,PCJN006 ,Yes ,11
8579,PQIE060,10-1271981,672782,SCHENKER AG,2022-02-08 20:33,2044-12-01 00:00,PQIE060 ,Yes ,11
8580,PZRH2171,10-1364228,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-02 15:42,2044-12-02 00:00,PZRH2171 ,Yes ,6
8581,PMNL1822,Orders,53849,AIRPORTHUB,2022-03-01 15:48,2044-12-03 00:00,PMNL1822 ,Yes ,11
8582,PMNL1822,Orders,53849,AIRPORTHUB,2022-03-01 15:48,2044-12-04 00:00,PMNL1822 ,Yes ,11
8583,PDOH513,10-1407225,53849,AIRPORTHUB,2022-03-14 16:39,2044-12-05 00:00,null,null,null
8584,PDOH513,10-1407225,53849,AIRPORTHUB,2022-03-14 16:39,2044-12-06 00:00,null,null,null
8585,PMOW3339,10-1338668,1908,AKZO NOBEL SOURCING BV,2022-05-21 15:46,2044-12-07 00:00,null,null,null
8586,PMOW3339,10-1338668,1908,AKZO NOBEL SOURCING BV,2022-05-21 15:46,2044-12-08 00:00,null,null,null
8587,PBOM1993,10-1419160,10524,MAERSK LINE AS,2022-05-21 15:48,2044-12-09 00:00,null,No,null
8588,PYUL643,10-1438354,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-06-07 15:45,2044-12-10 00:00,null,No,null
8589,PMIL4053,10-1181200,23542,TRELLEBORG AB PUBL,2022-02-08 05:03,2044-12-11 00:00,PMIL4053 ,Yes ,11
8590,PCLT344,Internal,686492,ATOS INTERNATIONAL SAS,2022-02-08 05:36,2044-12-12 00:00,PCLT344 ,Yes ,11
8591,PUIP183,10-1185403,672782,SCHENKER AG,2022-02-08 05:47,2044-12-13 00:00,PUIP183 ,Yes ,11
8592,PJNB2189,10-1231667,23542,TRELLEBORG AB PUBL,2022-02-08 06:57,2044-12-14 00:00,PJNB2189 ,Yes ,11
8593,PAKL789,10-1227382,686849,MARS INFORMATION SERVICES INC,2022-02-08 07:03,2044-12-15 00:00,PAKL789 ,Yes ,11
8594,PBXG014,10-1231698,23542,TRELLEBORG AB PUBL,2022-02-08 07:30,2044-12-16 00:00,PBXG014 ,Yes ,11
8595,PMIL3608,10-1203590,1908,AKZO NOBEL SOURCING BV,2022-02-08 08:09,2044-12-17 00:00,null,No,null
8596,PBEY371,Orders,53849,AIRPORTHUB,2022-02-08 08:17,2044-12-18 00:00,null,No,null
8597,PMSP427,10-1231664,23542,TRELLEBORG AB PUBL,2022-02-08 09:07,2044-12-19 00:00,PMSP427 ,Yes ,11
8598,PALA028,Orders,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-04-01 15:47,2044-12-20 00:00,PALA028 ,Yes ,11
8599,PCTU200,10-1240835,674826,SIEMENS AG,2022-02-08 09:45,2044-12-21 00:00,null,No,null
8600,PITH015,Orders,39350,AVERY DENNISON CORPORATION,2022-05-20 15:50,2044-12-22 00:00,null,No,null
8601,PKUL1167,10-1293859,39088,FLOWSERVE,2022-02-08 10:39,2044-12-23 00:00,null,No,null
8602,PPHX371,10-1248864,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 10:48,2044-12-24 00:00,PPHX371 ,Yes ,6
8603,PMSP429,10-1305392,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:16,2044-12-25 00:00,PMSP429 ,Yes ,11
8604,PPHL628,10-1325878,2281,METTLER TOLEDO AG,2022-02-08 12:52,2044-12-26 00:00,null,No,null
8605,PCOK074,10-1335401,53849,AIRPORTHUB,2022-02-08 13:06,2044-12-27 00:00,PCOK074 ,Yes ,11
8606,PCPT644,10-1278480,686849,MARS INFORMATION SERVICES INC,2022-02-08 13:17,2044-12-28 00:00,PCPT644 ,Yes ,11
8607,PZAG757,10-1316176,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 13:47,2044-12-29 00:00,PZAG757 ,Yes ,11
8608,PXSZ040,10-1320828,674826,SIEMENS AG,2022-02-08 14:28,2044-12-30 00:00,PXSZ040 ,Yes ,11
8609,PDXB1918,10-1336241,40978,SWIFT SC,2022-02-08 14:38,2044-12-31 00:00,PDXB1918 ,No ,null
8610,PMEX2076,10-1348767,674826,SIEMENS AG,2022-02-08 15:16,2045-01-01 00:00,PMEX2076 ,Yes ,11
8611,PBJS2339,10-1241961,674826,SIEMENS AG,2022-02-08 15:36,2045-01-02 00:00,null,No,null
8612,PSIN3595,Orders,53849,AIRPORTHUB,2022-02-08 15:44,2045-01-03 00:00,PSIN3595 ,Yes ,11
8613,SBKK1897,10-1370031,14359,MASTERCARD INTERNATIONAL,2021-12-30 09:25,2045-01-04 00:00,null,null,null
8614,PQRH048,10-1283995,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:06,2045-01-05 00:00,PQRH048 ,Yes ,11
8615,PTYO2754,10-1345861,9396,GIVAUDAN INTERNATIONAL SA,2021-12-30 09:47,2045-01-06 00:00,PTYO2754 ,No ,null
8616,PGSP070,10-1299365,682942,ARTHREX,2022-02-08 16:33,2045-01-07 00:00,PGSP070 ,No ,null
8617,PCMB299,10-1353179,53849,AIRPORTHUB,2022-02-08 17:52,2045-01-08 00:00,PCMB299 ,Yes ,11
8618,SSEZ096,10-1306049,39398,MASTERCARD INTERNATIONAL,2021-12-30 12:06,2045-01-09 00:00,null,null,null
8619,SNQT268,10-1133454,14359,MASTERCARD INTERNATIONAL,2021-12-30 12:25,2045-01-10 00:00,null,null,null
8620,PXVS205,10-1318189,9594,GLAXOSMITHKLINE SERVICES UNLIMITED,2022-02-08 18:14,2045-01-11 00:00,PXVS205 ,No ,null
8621,PPGH003,Orders,670409,DSM BUSINESS SERVICES BV,2022-01-03 07:29,2045-01-12 00:00,PPGH003 ,No ,null
8622,PGLA790,Orders,670409,DSM BUSINESS SERVICES BV,2022-01-03 07:55,2045-01-13 00:00,PGLA790 ,No ,null
8623,PMAO166,10-1372079,3822,3M USA,2022-02-08 18:36,2045-01-14 00:00,PMAO166 ,Yes ,0
8624,SPAR9028,10-1358301,1508,THE WESTERN UNION COMPANY,2022-01-03 08:02,2045-01-15 00:00,null,null,null
8625,PBJY022,10-1351317,684808,BASF SE,2022-01-03 08:11,2045-01-16 00:00,null,null,null
8626,PGOA366,10-1345016,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:21,2045-01-17 00:00,PGOA366 ,Yes ,11
8627,SDAR342,10-1362606,39398,MASTERCARD INTERNATIONAL,2022-01-03 08:32,2045-01-18 00:00,null,null,null
8628,PVIE2288,10-1344049,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 09:07,2045-01-19 00:00,PVIE2288 ,Yes ,11
8629,PKRT155,10-1384038,36572,MINISTRY OF FOREIGN AFFAIRS NETHERL,2022-01-03 09:25,2045-01-20 00:00,PKRT155 ,No ,null
8630,PVEN094,10-1372035,2281,METTLER TOLEDO AG,2022-02-08 19:58,2045-01-21 00:00,null,No,null
8631,PGNB678,10-1299905,39350,AVERY DENNISON CORPORATION,2022-01-27 01:13,2045-01-22 00:00,PGNB678 ,No ,null
8632,PGRX096,10-1357291,680918,HEINEKEN INTERNATIONAL BV,2022-01-27 01:29,2045-01-23 00:00,PGRX096 ,Yes ,11
8633,PTUN465,10-1360777,684808,BASF SE,2022-01-27 01:39,2045-01-24 00:00,null,null,null
8634,PYUL247,10-1406377,35504,SITA CORP. VOICE,2022-02-14 05:30,2045-01-25 00:00,PYUL247 ,Yes ,11
8635,PQSB090,10-1380908,684808,BASF SE,2022-02-14 05:27,2045-01-26 00:00,null,null,null
8636,PEDI619,10-1367088,40978,SWIFT SC,2022-02-14 05:28,2045-01-27 00:00,PEDI619 ,Yes ,0
8637,PQSB090,10-1380908,684808,BASF SE,2022-02-14 05:27,2045-01-28 00:00,null,null,null
8638,PEDI619,10-1367088,40978,SWIFT SC,2022-02-14 05:28,2045-01-29 00:00,PEDI619 ,Yes ,0
8639,PYUL247,10-1406377,35504,SITA CORP. VOICE,2022-02-14 05:30,2045-01-30 00:00,PYUL247 ,Yes ,11
8640,PZEF028,10-1323718,674826,SIEMENS AG,2022-02-23 15:52,2045-01-31 00:00,PZEF028 ,Yes ,11
8641,PZEF028,10-1323718,674826,SIEMENS AG,2022-02-23 15:52,2045-02-01 00:00,PZEF028 ,Yes ,11
8642,PSIN5274,10-1080598,680264,AURECON AUSTRALASIA PTY LTD,2022-02-28 15:44,2045-02-02 00:00,null,null,null
8643,PSIN5274,10-1080598,680264,AURECON AUSTRALASIA PTY LTD,2022-02-28 15:44,2045-02-03 00:00,null,null,null
8644,PSIN5274,10-1080598,680264,AURECON AUSTRALASIA PTY LTD,2022-02-28 15:44,2045-02-04 00:00,null,null,null
8645,PSIN5274,10-1080598,680264,AURECON AUSTRALASIA PTY LTD,2022-02-28 15:44,2045-02-05 00:00,null,null,null
8646,PBUE2117,Orders,3822,3M USA,2022-03-11 15:48,2045-02-06 00:00,PBUE2117 ,Yes ,0
8647,PBUE2117,Orders,3822,3M USA,2022-03-11 15:48,2045-02-07 00:00,PBUE2117 ,Yes ,0
8648,PJED636,10-1325069,27707,F.HOFFMANN LA ROCHE AG,2022-03-22 21:56,2045-02-08 00:00,null,null,null
8649,PJED636,10-1325069,27707,F.HOFFMANN LA ROCHE AG,2022-03-22 21:56,2045-02-09 00:00,null,null,null
8650,PDEL2665,Orders,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-03-29 15:50,2045-02-10 00:00,PDEL2665 ,Yes ,11
8651,PDEL2665,Orders,676244,SERVICE PUBLIC FEDERAL AFFAIRES ETR,2022-03-29 15:50,2045-02-11 00:00,PDEL2665 ,Yes ,11
8652,PALA028,Orders,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-04-01 15:47,2045-02-12 00:00,PALA028 ,Yes ,11
8653,PALA028,Orders,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-04-01 15:47,2045-02-13 00:00,PALA028 ,Yes ,11
8654,PDTW151,Orders,10524,MAERSK LINE AS,2022-05-21 15:46,2045-02-14 00:00,null,No,null
8655,PDTW151,Orders,10524,MAERSK LINE AS,2022-05-21 15:46,2045-02-15 00:00,null,No,null
8656,PITH015,Orders,39350,AVERY DENNISON CORPORATION,2022-05-20 15:50,2045-02-16 00:00,null,No,null
8657,PDTW151,Orders,10524,MAERSK LINE AS,2022-05-21 15:46,2045-02-17 00:00,null,No,null
8658,PITH015,Orders,39350,AVERY DENNISON CORPORATION,2022-05-20 15:50,2045-02-18 00:00,null,No,null
8659,PDTW151,Orders,10524,MAERSK LINE AS,2022-05-21 15:46,2045-02-19 00:00,null,No,null
8660,PCJB043,10-1429320,39088,FLOWSERVE,2022-05-27 15:55,2045-02-20 00:00,null,No,null
8661,PCJB043,10-1429320,39088,FLOWSERVE,2022-05-27 15:55,2045-02-21 00:00,null,No,null
8662,PBLR1450,10-1123653,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 05:07,2045-02-22 00:00,null,No,null
8663,PCPR004,10-1248856,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 05:46,2045-02-23 00:00,PCPR004 ,Yes ,6
8664,PCMB504,10-1181189,23542,TRELLEBORG AB PUBL,2022-02-08 05:47,2045-02-24 00:00,PCMB504 ,Yes ,11
8665,PSHE279,10-1288705,2281,METTLER TOLEDO AG,2022-02-08 05:50,2045-02-25 00:00,PSHE279 ,Yes ,11
8666,PJVL009,10-1245299,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 06:23,2045-02-26 00:00,PJVL009 ,Yes ,6
8667,PANE311,10-1214793,672782,SCHENKER AG,2022-02-08 06:51,2045-02-27 00:00,PANE311 ,Yes ,11
8668,PHKG2100,10-1275588,2281,METTLER TOLEDO AG,2022-02-08 07:15,2045-02-28 00:00,PHKG2100 ,No ,null
8669,PYNZ009,10-1238356,674826,SIEMENS AG,2022-02-08 07:21,2045-03-01 00:00,PYNZ009 ,Yes ,11
8670,PXNT001,10-1270941,23542,TRELLEBORG AB PUBL,2022-02-08 09:31,2045-03-02 00:00,PXNT001 ,Yes ,11
8671,PMNL1826,10-1123188,686959,SONY PICTURES ENTERTAINMENT,2022-02-08 09:36,2045-03-03 00:00,PMNL1826 ,Yes ,11
8672,PWLM035,10-1261147,674826,SIEMENS AG,2022-02-08 09:44,2045-03-04 00:00,null,No,null
8673,PBUD1936,10-1301638,27707,F.HOFFMANN LA ROCHE AG,2022-02-08 10:18,2045-03-05 00:00,PBUD1936 ,Yes ,11
8674,PCRL359,10-1269084,687124,NOURYON CHEMICALS BV,2022-02-08 10:39,2045-03-06 00:00,PCRL359 ,Yes ,11
8675,PMNL1484,10-1289501,5831,BAKER AND MCKENZIE GLOBAL SERVICES,2022-02-08 10:48,2045-03-07 00:00,PMNL1484 ,Yes ,11
8676,PBOU151,10-1174195,672782,SCHENKER AG,2022-02-08 11:55,2045-03-08 00:00,null,No,null
8677,PSGN607,10-1273540,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 12:10,2045-03-09 00:00,PSGN607 ,No ,null
8678,PKIN136,10-1343286,53849,AIRPORTHUB,2022-02-08 13:17,2045-03-10 00:00,PKIN136 ,Yes ,11
8679,PANE313,10-1316226,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 13:19,2045-03-11 00:00,null,No,null
8680,PLEJ410,10-1253147,686492,ATOS INTERNATIONAL SAS,2022-02-08 14:26,2045-03-12 00:00,PLEJ410 ,Yes ,11
8681,PBUD1919,10-1246942,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 14:40,2045-03-13 00:00,PBUD1919 ,Yes ,6
8682,PULY016,10-1191820,686849,MARS INFORMATION SERVICES INC,2022-02-08 14:49,2045-03-14 00:00,PULY016 ,Yes ,11
8683,PBOM2452,10-1340130,687124,NOURYON CHEMICALS BV,2022-02-08 15:39,2045-03-15 00:00,PBOM2452 ,Yes ,11
8684,PWOE004,10-1350636,39088,FLOWSERVE,2022-02-08 15:45,2045-03-16 00:00,null,No,null
8685,PJRS110,10-1338671,40978,SWIFT SC,2022-02-08 15:52,2045-03-17 00:00,PJRS110 ,No ,null
8686,PBLR1461,10-1288218,686849,MARS INFORMATION SERVICES INC,2022-02-08 15:58,2045-03-18 00:00,PBLR1461 ,No ,null
8687,PKSF119,10-1271298,672782,SCHENKER AG,2022-02-08 16:04,2045-03-19 00:00,null,No,null
8688,PORE497,10-1306206,686849,MARS INFORMATION SERVICES INC,2022-02-08 16:13,2045-03-20 00:00,PORE497 ,Yes ,11
8689,PWLG216,10-1306346,53849,AIRPORTHUB,2022-02-08 16:16,2045-03-21 00:00,PWLG216 ,Yes ,11
8690,PCJS096,10-1356903,674826,SIEMENS AG,2022-02-08 16:48,2045-03-22 00:00,PCJS096 ,Yes ,11
8691,PIST2083,10-1356433,672782,SCHENKER AG,2022-02-08 16:51,2045-03-23 00:00,PIST2083 ,Yes ,11
8692,SRAI051,10-1348631,39398,MASTERCARD INTERNATIONAL,2021-12-30 10:55,2045-03-24 00:00,null,null,null
8693,PKSC057,10-1232827,57617,APH TYPE 2 INFRASTRUCTURE,2021-12-30 11:43,2045-03-25 00:00,PKSC057 ,Yes ,11
8694,PSIN5548,10-1289553,677156,ATOS ORIGIN NEDERLAND BV,2022-02-08 18:13,2045-03-26 00:00,PSIN5548 ,Yes ,11
8695,PCND089,10-1345017,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:01,2045-03-27 00:00,null,null,null
8696,PLON10265,10-1367065,674826,SIEMENS AG,2022-02-08 18:39,2045-03-28 00:00,PLON10265 ,Yes ,11
8697,PKIN189,10-1342308,680918,HEINEKEN INTERNATIONAL BV,2022-01-03 08:26,2045-03-29 00:00,PKIN189 ,Yes ,11
8698,PDAL768,10-1305536,677156,ATOS ORIGIN NEDERLAND BV,2022-02-08 18:51,2045-03-30 00:00,PDAL768 ,Yes ,11
8699,SMAN1434,10-1363180,39398,MASTERCARD INTERNATIONAL,2022-01-03 08:46,2045-03-31 00:00,null,null,null
8700,PBZR073,10-1272296,672782,SCHENKER AG,2022-02-08 19:02,2045-04-01 00:00,PBZR073 ,Yes ,11
8701,PBWH007,10-1268485,39350,AVERY DENNISON CORPORATION,2022-01-03 09:11,2045-04-02 00:00,PBWH007 ,Yes ,11
8702,PTRI021,10-1347504,674826,SIEMENS AG,2022-02-08 19:13,2045-04-03 00:00,PTRI021 ,Yes ,11
8703,PCPQ312,10-1315610,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 19:19,2045-04-04 00:00,null,No,null
8704,PSZV264,10-1372337,33852,CAP GEMINI SERVICE,2022-02-08 19:23,2045-04-05 00:00,PSZV264 ,No ,null
8705,PZBU016,10-1135873,684281,GETINGE AB,2022-01-03 09:45,2045-04-06 00:00,PZBU016 ,Yes ,11
8706,PATH2326,10-1363109,682990,JACOBS DOUWE EGBERTS,2022-01-03 09:47,2045-04-07 00:00,PATH2326 ,No ,null
8707,PLON10094,10-1362758,674826,SIEMENS AG,2022-02-08 19:35,2045-04-08 00:00,PLON10094 ,Yes ,11
8708,PIXC020,Orders,2281,METTLER TOLEDO AG,2022-04-13 15:50,2045-04-09 00:00,null,No,null
8709,PIXC020,Orders,2281,METTLER TOLEDO AG,2022-04-13 15:50,2045-04-10 00:00,null,No,null
8710,PMIU016,10-1174579,680234,ICRC,2022-03-18 16:39,2045-04-11 00:00,null,null,null
8711,SMEL1541,10-1421272,14359,MASTERCARD INTERNATIONAL,2022-04-01 15:47,2045-04-12 00:00,null,null,null
8712,SMEL1541,10-1421272,14359,MASTERCARD INTERNATIONAL,2022-04-01 15:47,2045-04-13 00:00,null,null,null
8713,PIXC020,Orders,2281,METTLER TOLEDO AG,2022-04-13 15:50,2045-04-14 00:00,null,No,null
8714,PIXC020,Orders,2281,METTLER TOLEDO AG,2022-04-13 15:50,2045-04-15 00:00,null,No,null
8715,PSHE279,10-1288705,2281,METTLER TOLEDO AG,2022-02-08 05:50,2045-04-16 00:00,PSHE279 ,Yes ,11
8716,PSHE279,10-1288705,2281,METTLER TOLEDO AG,2022-02-08 05:50,2045-04-17 00:00,PSHE279 ,Yes ,11
8717,PFRA3672,10-1373955,674826,SIEMENS AG,2022-05-25 15:49,2045-04-18 00:00,null,No,null
8718,PFRA3672,10-1373955,674826,SIEMENS AG,2022-05-25 15:49,2045-04-19 00:00,null,No,null
8719,PMEB095,10-1351597,684808,BASF SE,2022-05-31 16:05,2045-04-20 00:00,null,null,null
8720,PMEB095,10-1351597,684808,BASF SE,2022-05-31 16:05,2045-04-21 00:00,null,null,null
8721,PBOM2235,10-1351322,684808,BASF SE,2022-05-28 15:47,2045-04-22 00:00,null,null,null
8722,PMIL4054,10-1181200,23542,TRELLEBORG AB PUBL,2022-02-08 05:02,2045-04-23 00:00,PMIL4054 ,Yes ,11
8723,PGLZ363,10-1124973,686994,SONY ELECTRONICS   EUROPE,2022-02-08 05:53,2045-04-24 00:00,PGLZ363 ,No ,null
8724,PNTE655,10-1286694,672782,SCHENKER AG,2022-02-08 07:04,2045-04-25 00:00,PNTE655 ,Yes ,6
8725,PPER699,10-1181044,23542,TRELLEBORG AB PUBL,2022-02-08 07:33,2045-04-26 00:00,PPER699 ,Yes ,11
8726,PMOW2728,10-1173928,674826,SIEMENS AG,2022-02-08 07:50,2045-04-27 00:00,null,No,null
8727,PGRI005,10-1254048,686849,MARS INFORMATION SERVICES INC,2022-02-08 08:19,2045-04-28 00:00,PGRI005 ,No ,null
8728,PCPH1618,10-1178756,674826,SIEMENS AG,2022-02-08 09:00,2045-04-29 00:00,PCPH1618 ,Yes ,11
8729,PCRK020,10-1347401,53849,AIRPORTHUB,2022-06-02 15:46,2045-04-30 00:00,null,No,null
8730,PTLV544,10-1288154,40978,SWIFT SC,2022-02-08 09:40,2045-05-01 00:00,PTLV544 ,No ,null
8731,PDMM228,10-1301222,674826,SIEMENS AG,2022-02-08 09:45,2045-05-02 00:00,PDMM228 ,Yes ,11
8732,PTSN333,10-1313646,682297,EY GLOBAL SERVICES LIMITED,2022-02-08 09:55,2045-05-03 00:00,PTSN333 ,No ,null
8733,PNKG422,10-1300337,674826,SIEMENS AG,2022-02-08 10:11,2045-05-04 00:00,PNKG422 ,Yes ,11
8734,PIST1880,10-1328473,40978,SWIFT SC,2022-02-08 10:22,2045-05-05 00:00,PIST1880 ,Yes ,11
8735,PBUD1546,10-1329394,680918,HEINEKEN INTERNATIONAL BV,2022-02-08 10:22,2045-05-06 00:00,PBUD1546 ,No ,null
8736,POVB102,10-1191905,686849,MARS INFORMATION SERVICES INC,2022-02-08 11:33,2045-05-07 00:00,POVB102 ,Yes ,11
8737,PWAW11090,10-1300567,40978,SWIFT SC,2022-02-08 11:39,2045-05-08 00:00,PWAW11090 ,No ,null
8738,PLON7640,Orders,674826,SIEMENS AG,2022-02-08 11:47,2045-05-09 00:00,null,No,null
8739,PNWI141,10-1294200,7294,EQUINOR ASA,2022-02-08 12:16,2045-05-10 00:00,null,No,null
8740,PDEL2736,Orders,7294,EQUINOR ASA,2022-06-02 15:47,2045-05-11 00:00,null,No,null
8741,PFRA4105,10-1338729,674826,SIEMENS AG,2022-02-08 12:45,2045-05-12 00:00,PFRA4105 ,No ,null
8742,PHOU1003,10-1318293,1908,AKZO NOBEL SOURCING BV,2022-02-08 12:47,2045-05-13 00:00,PHOU1003 ,No ,null
8743,PROM1062,Orders,158,SAUDI ARABIAN AIRLINES,2022-02-08 12:50,2045-05-14 00:00,PROM1062 ,No ,null
8744,PQHI088,10-1278479,686849,MARS INFORMATION SERVICES INC,2022-02-08 12:59,2045-05-15 00:00,PQHI088 ,Yes ,11
8745,PPEK594,10-1302073,674826,SIEMENS AG,2022-02-08 13:00,2045-05-16 00:00,PPEK594 ,Yes ,11
8746,PORM126,10-1342723,674826,SIEMENS AG,2022-02-08 13:47,2045-05-17 00:00,PORM126 ,Yes ,11
8747,PBHX1583,10-1279839,1908,AKZO NOBEL SOURCING BV,2022-02-08 13:52,2045-05-18 00:00,PBHX1583 ,No ,null
8748,PEPA007,10-1371782,684808,BASF SE,2022-03-29 15:50,2045-05-19 00:00,null,null,null
8749,PXSZ041,10-1320828,674826,SIEMENS AG,2022-02-08 14:29,2045-05-20 00:00,PXSZ041 ,Yes ,11
8750,PBLV011,10-1269031,687124,NOURYON CHEMICALS BV,2022-02-08 14:36,2045-05-21 00:00,PBLV011 ,Yes ,11
8751,PBUD1921,10-1246939,684628,TAKEDA PHARMACEUTICALS INT AG,2022-02-08 14:37,2045-05-22 00:00,PBUD1921 ,Yes ,6
8752,PLAX2395,10-1347499,674826,SIEMENS AG,2022-02-08 14:56,2045-05-23 00:00,PLAX2395 ,Yes ,11
8753,PALA427,10-1288454,686849,MARS INFORMATION SERVICES INC,2022-02-08 14:59,2045-05-24 00:00,PALA427 ,Yes ,11
8754,PMAO103,Orders,677992,AMCOR GROUP GMBH,2022-02-08 15:11,2045-05-25 00:00,PMAO103 ,No ,null
8755,PQBK020,10-1276282,660371,WEG INDUSTRIAS SA,2022-02-08 15:59,2045-05-26 00:00,PQBK020 ,No ,null
8756,PTUN300,10-1261687,53849,AIRPORTHUB,2022-02-08 16:04,2045-05-27 00:00,PTUN300 ,Yes ,11
8757,PRDU298,10-1337877,674826,SIEMENS AG,2022-02-08 16:13,2045-05-28 00:00,PRDU298 ,Yes ,11
8758,PVVO127,10-1307831,1908,AKZO NOBEL SOURCING BV,2022-02-08 16:21,2045-05-29 00:00,PVVO127 ,Yes ,11
8759,PBER1751,10-1154664,684808,BASF SE,2021-12-30 10:25,2045-05-30 00:00,null,null,null
8760,PQLS608,10-1319798,30075,PHILIP MORRIS INTERNATIONAL,2021-12-30 10:28,2045-05-31 00:00,null,null,null
8761,PCAN294,10-1360983,53849,AIRPORTHUB,2022-02-08 16:51,2045-06-01 00:00,PCAN294 ,Yes ,11
8762,SSAO2541,Orders,39398,MASTERCARD INTERNATIONAL,2021-12-30 10:42,2045-06-02 00:00,null,null,null
8763,PTGA008,10-1347842,684808,BASF SE,2021-12-30 10:51,2045-06-03 00:00,null,null,null
8764,SCAI1540,10-1361905,39398,MASTERCARD INTERNATIONAL,2021-12-30 10:57,2045-06-04 00:00,null,null,null
8765,PHHR011,10-1329787,686997,SONY ELECTRONICS   AMERICAS,2022-02-08 17:26,2045-06-05 00:00,PHHR011 ,No ,null
8766,PZAG758,10-1325691,680918,HEINEKEN INTERNATIONAL BV,2021-12-30 11:49,2045-06-06 00:00,PZAG758 ,Yes ,6
8767,PDAL181,10-1151083,35504,SITA CORP. VOICE,2021-12-30 12:15,2045-06-07 00:00,PDAL181 ,No ,null
8768,PGSE061,10-1367398,1908,AKZO NOBEL SOURCING BV,2022-02-08 18:17,2045-06-08 00:00,PGSE061 ,No ,null
8769,PAEP127,10-1214951,53849,AIRPORTHUB,2022-02-08 18:25,2045-06-09 00:00,PAEP127 ,No ,null
8770,PAVN247,10-1258787,672782,SCHENKER AG,2022-01-03 08:58,2045-06-10 00:00,PAVN247 ,No ,null
8771,PZLO027,Orders,53849,AIRPORTHUB,2022-02-08 19:02,2045-06-11 00:00,PZLO027 ,Yes ,11
8772,SSWU038,10-1198249,14359,MASTERCARD INTERNATIONAL,2022-01-03 10:11,2045-06-12 00:00,null,null,null
8773,PBYU038,10-1375875,687124,NOURYON CHEMICALS BV,2022-02-08 20:17,2045-06-13 00:00,PBYU038 ,Yes ,11
8774,PMNL466,Orders,53849,AIRPORTHUB,2022-02-08 20:38,2045-06-14 00:00,PMNL466 ,Yes ,6
8775,PEIN651,Orders,682990,JACOBS DOUWE EGBERTS,2022-03-02 15:39,2045-06-15 00:00,PEIN651 ,No ,null
8776,PYYZ659,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-03-08 15:49,2045-06-16 00:00,PYYZ659 ,Yes ,6
8777,PYYZ659,Orders,60742,AIR FRANCE - COMPAGNIE NATIONALE AIR FRANCE S.A.,2022-03-08 15:49,2045-06-17 00:00,PYYZ659 ,Yes ,6
8778,PZRH2014,10-1415639,40978,SWIFT SC,2022-03-11 15:49,2045-06-18 00:00,PZRH2014 ,No ,null
8779,PFAH007,10-1320548,680234,ICRC,2022-03-18 16:37,2045-06-19 00:00,null,null,null
8780,PDAD086,10-1408973,680918,HEINEKEN INTERNATIONAL BV,2022-03-25 16:44,2045-06-20 00:00,null,No,null
8781,PDAD086,10-1408973,680918,HEINEKEN INTERNATIONAL BV,2022-03-25 16:44,2045-06-21 00:00,null,No,null
